,avg_theta,avg_alpha,avg_theta_dot,avg_alpha_dot,max_theta,max_alpha,max_theta_dot,max_alpha_dot,sum_action,time_up,hit constraints,reward,successful,overshoot,rise_time,settling_time
629,0.6546980142593384,2.6808488368988037,6.509963035583496,-3.1728832721710205,1.5422642230987549,3.1322593688964844,8.861333847045898,0.4197380542755127,19,0,True,-83.36836383252628,False,,,
630,0.6647416949272156,2.68269419670105,6.3068952560424805,-2.769319772720337,1.5361131429672241,3.132702589035034,8.856419563293457,0.7814087271690369,18,0,True,-82.9067198650035,False,,,
631,0.6574280858039856,2.7008068561553955,6.230012893676758,-2.7409708499908447,1.5676677227020264,3.1401665210723877,9.21198844909668,0.37254002690315247,19,0,True,-82.62100075376746,False,,,
632,0.6578764319419861,2.6829657554626465,6.482173442840576,-3.1853461265563965,1.538339614868164,3.138636589050293,8.858494758605957,0.21441203355789185,16,0,True,-83.41121187552328,False,,,
633,0.66585373878479,2.6836912631988525,6.347282886505127,-2.798187732696533,1.5519121885299683,3.1246275901794434,8.645547866821289,0.8925278186798096,20,0,True,-82.9244240285073,False,,,
634,0.6624984741210938,2.692607879638672,6.431394100189209,-3.113252878189087,1.5362796783447266,3.1404526233673096,9.292378425598145,0.008219852112233639,15,0,True,-83.57966257799575,False,,,
635,-0.6497445106506348,-2.641066312789917,-6.957826137542725,4.125065326690674,0.0020164409652352333,-2.2077043056488037,-0.0067680892534554005,6.782522201538086,95,0,True,-83.8439731747912,False,,,
636,-0.6456246376037598,-2.653132200241089,-7.121814727783203,4.238982677459717,-0.014269503764808178,-2.195553779602051,0.009104962460696697,6.642396450042725,103,0,True,-84.28212766614227,False,,,
637,0.6187117099761963,2.7253379821777344,5.866976261138916,-2.6741223335266113,1.5544524192810059,3.1398844718933105,8.591446876525879,0.7011292576789856,25,0,True,-82.0564195531239,False,,,
638,0.6630015969276428,2.673336982727051,6.5621657371521,-3.2426342964172363,1.551862359046936,3.139918804168701,9.021174430847168,0.19414032995700836,15,0,True,-83.28198420819751,False,,,
639,-0.0956576019525528,0.012178225442767143,1.0835602283477783,-0.08933606743812561,1.5450576543807983,3.1409857273101807,10.607155799865723,8.5390625,313,0,True,7.451578116664535,False,,,
640,-0.7135838270187378,-2.621328115463257,-6.535427570343018,3.1617419719696045,-0.003687056014314294,-2.2858126163482666,0.03220438212156296,6.954155445098877,88,0,True,-82.6861021528909,False,,,
641,0.6826560497283936,2.6669230461120605,6.408979892730713,-2.8514091968536377,1.5644162893295288,3.1313304901123047,8.758578300476074,1.098595142364502,18,0,True,-82.72433945153153,False,,,
642,0.24523669481277466,0.16669487953186035,1.0776793956756592,-0.008760045282542706,1.5436798334121704,3.1362595558166504,11.370229721069336,9.59753704071045,320,0,True,4.607132714876897,False,,,
643,-0.7585570812225342,-2.616586685180664,-6.204100608825684,2.6485202312469482,-0.009254758246243,-2.3015739917755127,0.01039553340524435,7.213890552520752,90,0,True,-81.95296684303425,False,,,
644,-0.6571627259254456,-2.6362979412078857,-7.295645713806152,4.529407978057861,-0.007910025306046009,-2.160261869430542,0.015494813211262226,6.74072265625,98,0,True,-84.36269003641388,False,,,
645,-0.6673545837402344,-2.625110387802124,-7.259387493133545,4.516412734985352,-0.005742985289543867,-2.164602518081665,0.004195813555270433,7.328372955322266,94,0,True,-84.24443828425568,False,,,
646,-0.7080122828483582,-2.6662726402282715,-5.783084869384766,2.2380731105804443,0.006926445290446281,-2.34220027923584,0.008446253836154938,6.064111232757568,98,0,True,-81.18389498597897,False,,,
647,-0.6518038511276245,-2.6247358322143555,-7.346188545227051,4.5837554931640625,0.00934916827827692,-2.1471266746520996,-0.007340347394347191,6.88062858581543,96,0,True,-84.1847662891864,False,,,
648,-0.3006538152694702,-0.19635356962680817,1.851373314857483,0.4508717656135559,1.5609532594680786,3.133523464202881,9.944400787353516,10.961058616638184,173,0,True,-47.41017873902899,False,,,
649,0.6772699952125549,2.6635191440582275,6.4890313148498535,-3.100942373275757,1.540883183479309,3.1375732421875,8.437333106994629,0.9646651744842529,17,0,True,-83.1937750726897,False,,,
650,0.6836305856704712,2.674450159072876,6.395833969116211,-3.038655996322632,1.5588514804840088,3.132809638977051,8.439351081848145,0.8829761743545532,18,0,True,-83.11051610122021,False,,,
651,0.6681044101715088,2.6705167293548584,6.478931427001953,-3.0104167461395264,1.5518707036972046,3.131399631500244,9.033321380615234,0.5242494344711304,16,0,True,-82.99410667617101,False,,,
652,-0.7047634720802307,-2.62831711769104,-6.606779098510742,3.5732812881469727,-0.012328597716987133,-2.2556562423706055,0.00402457220479846,6.757890701293945,92,0,True,-83.02231238280982,False,,,
653,0.6789539456367493,2.674126148223877,6.460907936096191,-3.0327157974243164,1.569342017173767,3.1267168521881104,8.566350936889648,1.0331366062164307,21,0,True,-83.088874198049,False,,,
654,-0.6799772381782532,-2.6526267528533936,-6.284524917602539,3.3027215003967285,-0.011764653027057648,-2.259638786315918,0.604104220867157,6.434610843658447,95,0,True,-82.45687947780044,False,,,
655,0.675369143486023,2.671645402908325,6.483869552612305,-3.093101978302002,1.5631914138793945,3.140876054763794,8.564615249633789,1.315966248512268,21,0,True,-83.03334518067533,False,,,
656,-0.6974678635597229,-2.6164238452911377,-6.854333400726318,3.8433125019073486,-0.005916530266404152,-2.2293601036071777,0.010103951208293438,7.197944641113281,91,0,True,-83.38641830779727,False,,,
657,0.7162683606147766,2.707115650177002,5.725829124450684,-1.851619005203247,1.5533392429351807,3.1410114765167236,7.574102401733398,3.941953182220459,33,0,True,-81.95107138078832,False,,,
658,0.1339506357908249,-0.20187823474407196,1.2600657939910889,-0.7628553509712219,1.5544475317001343,3.1366686820983887,7.231084823608398,12.212503433227539,279,0,True,4.463249060717118,False,,,
659,-0.6852157115936279,-2.698150873184204,-5.499423980712891,1.8542872667312622,0.014246410690248013,-2.392409086227417,-0.01639285311102867,6.161930084228516,106,0,True,-80.58179391625944,False,,,
660,0.45012199878692627,-0.0762152448296547,0.21918286383152008,0.040479715913534164,1.5664870738983154,3.1407346725463867,7.9348673820495605,12.53969955444336,1752,0,True,487.00291688425284,False,,,
661,0.6832733750343323,0.4429899752140045,0.9139297008514404,0.3021867275238037,1.566233515739441,3.1414692401885986,6.826441287994385,11.074234962463379,402,0,True,21.626195907292455,False,,,
662,0.38971006870269775,0.07111665606498718,0.166150763630867,-0.006138974335044622,1.5597105026245117,3.1400835514068604,7.091745853424072,10.982071876525879,2333,0,True,688.1499363422906,False,,,
663,0.39529192447662354,-0.10389620065689087,1.1055647134780884,0.5356878638267517,1.5691267251968384,3.128864288330078,6.447261810302734,12.239509582519531,326,0,True,13.27489671593608,False,,,
664,0.06692234426736832,-0.39822039008140564,2.026961326599121,1.716510534286499,1.5616921186447144,3.1344454288482666,6.905575752258301,12.139924049377441,175,0,True,-38.66622523769495,False,,,
665,0.5607597827911377,-0.047002341598272324,0.45345357060432434,0.12002857774496078,1.5680549144744873,3.1375551223754883,7.144519805908203,12.84482479095459,835,0,True,187.90465641235792,False,,,
666,0.7458780407905579,2.7349376678466797,5.310736179351807,-0.9517362713813782,1.5582042932510376,3.140105724334717,7.3605852127075195,5.4388346672058105,40,0,True,-81.08269097624671,False,,,
667,-0.042791176587343216,-0.544379711151123,1.845000982284546,1.4790117740631104,1.5689936876296997,3.135694742202759,8.465858459472656,11.427700996398926,199,0,True,-36.74269400105319,False,,,
668,-0.1943972408771515,-0.2999889552593231,1.9367685317993164,1.1480456590652466,1.5651931762695312,3.1313974857330322,10.792448043823242,10.441231727600098,176,0,True,-41.910930617625915,False,,,
669,0.7319884300231934,2.7092015743255615,5.568166732788086,-1.3752676248550415,1.5477325916290283,3.127446413040161,7.664833068847656,4.560791492462158,35,0,True,-81.55879727453615,False,,,
670,-0.2096741497516632,-0.41751113533973694,1.9085395336151123,1.4297772645950317,1.5694057941436768,3.1204581260681152,11.357084274291992,9.706770896911621,187,0,True,-37.94415829242572,False,,,
671,0.6224393248558044,1.904400110244751,4.582460403442383,-1.0388410091400146,1.550486445426941,3.141268491744995,7.419577598571777,4.4606218338012695,50,0,True,-78.76744353154284,False,,,
672,0.7274821400642395,2.711811065673828,5.598730564117432,-1.4308207035064697,1.567569375038147,3.1405107975006104,7.425878047943115,4.813620567321777,35,0,True,-81.3207298948649,False,,,
673,0.752755880355835,2.705709218978882,5.615307331085205,-1.3951396942138672,1.569899320602417,3.13769793510437,7.861051082611084,4.214381694793701,32,0,True,-81.58814317558587,False,,,
674,0.7392707467079163,2.705045223236084,5.660299301147461,-1.453235149383545,1.568302035331726,3.1375324726104736,7.436142444610596,4.287214279174805,33,0,True,-81.51340124397063,False,,,
675,0.6689035892486572,1.9664064645767212,4.966599464416504,-1.19680917263031,1.5618724822998047,3.1404056549072266,7.364473819732666,4.556254863739014,43,0,True,-79.89224348531255,False,,,
676,0.6525796055793762,1.9528380632400513,4.997987747192383,-1.3717386722564697,1.546183705329895,3.1394944190979004,7.733383655548096,4.254150390625,42,0,True,-79.97899414456028,False,,,
677,0.7473137378692627,2.5323233604431152,5.576620578765869,-1.3165725469589233,1.5652216672897339,3.1409196853637695,7.773491859436035,4.800493240356445,37,0,True,-81.37082796849127,False,,,
678,0.7299272418022156,2.725623607635498,5.484330654144287,-1.2446680068969727,1.5455609560012817,3.1328721046447754,7.466000080108643,4.119656085968018,35,0,True,-81.59058289730031,False,,,
679,0.7464082837104797,2.456472635269165,5.5260009765625,-1.1960211992263794,1.56696617603302,3.1368184089660645,7.786298751831055,4.38330602645874,34,0,True,-81.27532444215484,False,,,
680,0.7241737842559814,2.376922845840454,5.44789981842041,-1.4231212139129639,1.5557900667190552,3.1403024196624756,7.434130668640137,4.023669719696045,36,0,True,-81.28259057988757,False,,,
681,0.7160562872886658,2.7412853240966797,5.274576187133789,-1.1376913785934448,1.5701452493667603,3.1386773586273193,7.464723110198975,4.286207675933838,40,0,True,-80.79059586217545,False,,,
682,0.7247085571289062,2.3799636363983154,5.4359917640686035,-1.3119585514068604,1.550079107284546,3.1372663974761963,7.316728115081787,4.156782627105713,35,0,True,-81.35749674258358,False,,,
683,0.7344472408294678,2.557340145111084,5.398366928100586,-1.2604938745498657,1.5518158674240112,3.1381306648254395,7.336376190185547,4.066048622131348,36,0,True,-81.46375004254115,False,,,
684,0.7455066442489624,2.404630184173584,5.2952189445495605,-1.0940797328948975,1.566365122795105,3.1335296630859375,7.624557971954346,4.166316032409668,39,0,True,-81.23684735737208,False,,,
685,0.7592766880989075,2.513890504837036,5.569983959197998,-1.4858629703521729,1.544092059135437,3.140009880065918,7.942768573760986,4.296195030212402,32,0,True,-81.70141732694866,False,,,
686,0.7238912582397461,2.713881492614746,5.474969387054443,-1.3295155763626099,1.5640254020690918,3.128350257873535,7.595245361328125,4.139456748962402,36,0,True,-81.08211107173051,False,,,
687,0.7413533329963684,2.464977264404297,5.473803520202637,-1.1850454807281494,1.5576283931732178,3.137221097946167,7.790286064147949,4.309742450714111,35,0,True,-81.4062284565262,False,,,
688,0.711723804473877,2.741870880126953,5.341994762420654,-1.2080636024475098,1.5498038530349731,3.1324195861816406,7.6422858238220215,3.734586477279663,37,0,True,-81.28933356454144,False,,,
689,0.7382572293281555,2.538341999053955,5.528683185577393,-1.324803352355957,1.5546942949295044,3.138953924179077,7.7597336769104,4.389410495758057,34,0,True,-81.4369163323253,False,,,
690,0.7438267469406128,2.7198266983032227,5.476221561431885,-1.1868326663970947,1.5670195817947388,3.1361212730407715,8.226502418518066,4.495892524719238,35,0,True,-81.29277989669255,False,,,
691,0.7505231499671936,2.3653905391693115,5.525425434112549,-1.2250291109085083,1.5702753067016602,3.1332666873931885,8.058959007263184,4.910234451293945,36,0,True,-81.21692356647287,False,,,
692,0.7440940141677856,2.4642703533172607,5.337285041809082,-1.3372207880020142,1.5549297332763672,3.1374857425689697,8.372459411621094,4.479086399078369,37,0,True,-81.39136795950986,False,,,
693,0.7437868118286133,2.6958823204040527,5.653852462768555,-1.5576293468475342,1.5512717962265015,3.1401491165161133,7.685990333557129,4.213615894317627,32,0,True,-81.62851814939853,False,,,
694,0.7211740612983704,2.3897831439971924,5.364380359649658,-1.1775271892547607,1.5608954429626465,3.1404430866241455,7.737493991851807,4.49887752532959,37,0,True,-80.8450704378618,False,,,
695,0.7334860563278198,2.2733821868896484,5.4910502433776855,-1.4127161502838135,1.5640462636947632,3.1381866931915283,8.25829029083252,4.275572299957275,34,0,True,-81.03160471630005,False,,,
696,0.7526105642318726,2.523744821548462,5.610525131225586,-1.4296659231185913,1.5624151229858398,3.139961004257202,7.610184192657471,4.5736541748046875,33,0,True,-81.5405349575581,False,,,
697,0.7446117401123047,2.624103546142578,5.514830589294434,-1.2534111738204956,1.5509721040725708,3.1409752368927,7.959558486938477,4.299673080444336,34,0,True,-81.42149356254262,False,,,
698,0.7583379149436951,2.4441027641296387,5.536778450012207,-1.3038597106933594,1.568150520324707,3.1371841430664062,8.011276245117188,4.37286376953125,35,0,True,-81.42260134919405,False,,,
699,0.7627589702606201,2.613757610321045,5.527990341186523,-1.3242396116256714,1.5519853830337524,3.141019821166992,8.372733116149902,4.631710052490234,34,0,True,-81.59742510581866,False,,,
700,0.7235616445541382,2.7298386096954346,5.4259352684021,-1.1193134784698486,1.561387062072754,3.128289222717285,7.592741966247559,4.193854808807373,36,0,True,-81.13052934357393,False,,,
701,0.7449353933334351,2.733802080154419,5.3617844581604,-0.872327446937561,1.563333511352539,3.1305525302886963,8.066093444824219,4.108039855957031,37,0,True,-81.06507877465961,False,,,
702,0.7468001842498779,2.420313835144043,5.637183666229248,-1.5970245599746704,1.5479766130447388,3.138298273086548,8.028355598449707,4.284096717834473,32,0,True,-81.59235785115587,False,,,
703,0.7427358031272888,2.456221580505371,5.438172340393066,-1.247995376586914,1.5568594932556152,3.1408987045288086,8.532204627990723,4.250260353088379,35,0,True,-81.24523072486917,False,,,
704,0.7630835771560669,2.5308046340942383,5.532003402709961,-1.2514334917068481,1.5689325332641602,3.1381728649139404,8.185846328735352,4.5874176025390625,34,0,True,-81.41851669483901,False,,,
705,0.7388069033622742,2.732931613922119,5.432895183563232,-1.0531554222106934,1.5696897506713867,3.1311659812927246,7.4278411865234375,4.497739791870117,37,0,True,-81.2628296382589,False,,,
706,0.7338171005249023,2.4332363605499268,5.601080894470215,-1.5414154529571533,1.549010992050171,3.1382689476013184,7.901486396789551,4.223101615905762,33,0,True,-81.43278159466209,False,,,
707,0.7564101219177246,2.517390727996826,5.618404388427734,-1.5082671642303467,1.5697766542434692,3.1414313316345215,7.968899250030518,4.388117790222168,33,0,True,-81.43805246021049,False,,,
708,0.7610544562339783,2.318586826324463,5.668729305267334,-1.6459585428237915,1.560473918914795,3.1366357803344727,8.229089736938477,4.274810314178467,32,0,True,-81.45586429574986,False,,,
709,0.7501134276390076,2.678922414779663,5.698742389678955,-1.5167630910873413,1.5561962127685547,3.1320700645446777,8.36777114868164,4.028225421905518,31,0,True,-81.36222998249687,False,,,
710,0.7432177662849426,2.542282819747925,5.4334282875061035,-1.2727830410003662,1.5567188262939453,3.139211416244507,7.970950126647949,3.998335838317871,35,0,True,-81.2270712998596,False,,,
711,0.7546928524971008,2.368600845336914,5.425055503845215,-1.1926043033599854,1.5483551025390625,3.1383440494537354,8.224494934082031,4.2404890060424805,35,0,True,-81.28579934828441,False,,,
712,0.7393427491188049,2.4506375789642334,5.457116603851318,-1.3820915222167969,1.5489381551742554,3.1362879276275635,8.452470779418945,4.0357184410095215,34,0,True,-81.44844908884538,False,,,
713,0.7488716840744019,2.714472532272339,5.499657154083252,-1.1834697723388672,1.5547763109207153,3.131525993347168,8.270391464233398,4.172539234161377,33,0,True,-81.47910394647988,False,,,
714,0.741840660572052,2.346679925918579,5.5642852783203125,-1.5433818101882935,1.552382230758667,3.1339762210845947,8.290050506591797,3.739569664001465,32,0,True,-81.51925878302517,False,,,
715,0.7347226142883301,2.4472997188568115,5.548223495483398,-1.3409171104431152,1.5678519010543823,3.1392812728881836,7.9779534339904785,4.094884872436523,34,0,True,-81.04463173981823,False,,,
716,0.749424397945404,2.3560893535614014,5.5250630378723145,-1.442301869392395,1.5468801259994507,3.1397457122802734,8.332254409790039,3.9163119792938232,34,0,True,-81.71840059739662,False,,,
717,0.742461621761322,2.6924924850463867,5.611598014831543,-1.4008870124816895,1.5462055206298828,3.1407527923583984,8.351765632629395,4.245312213897705,33,0,True,-81.3085450534003,False,,,
718,0.7357823252677917,2.6997835636138916,5.57888126373291,-1.4547855854034424,1.545758843421936,3.1400668621063232,8.207818984985352,4.102587699890137,32,0,True,-81.4022266687054,False,,,
719,0.744082510471344,2.4684934616088867,5.43759298324585,-1.329189419746399,1.5528998374938965,3.1393606662750244,7.383528709411621,3.7998600006103516,36,0,True,-81.79313829174164,False,,,
720,0.7383646965026855,2.7040584087371826,5.581514835357666,-1.3463151454925537,1.5455960035324097,3.1330697536468506,8.100860595703125,3.9838709831237793,31,0,True,-81.49751109817092,False,,,
721,0.7466697692871094,2.5276710987091064,5.575563907623291,-1.4052375555038452,1.5550603866577148,3.1383113861083984,8.23319149017334,3.765964984893799,32,0,True,-81.58582495515748,False,,,
722,0.709220290184021,2.65623140335083,5.343496799468994,-1.2553764581680298,1.5603220462799072,3.140817403793335,7.611850738525391,3.691772699356079,38,0,True,-81.00515791378331,False,,,
723,0.7473720908164978,2.7173194885253906,5.4994120597839355,-1.291742205619812,1.5583345890045166,3.140538215637207,7.918402194976807,3.868307590484619,34,0,True,-81.51608459751455,False,,,
724,0.7279911041259766,2.707176685333252,5.46099328994751,-1.3459630012512207,1.5548895597457886,3.1402816772460938,8.410794258117676,4.1124701499938965,36,0,True,-80.97704051184891,False,,,
725,0.7310375571250916,2.722884178161621,5.379568099975586,-1.2923080921173096,1.5688146352767944,3.1334621906280518,7.839449882507324,3.7597134113311768,35,0,True,-81.02048664905432,False,,,
726,0.7254637479782104,2.444275140762329,5.561278820037842,-1.4401849508285522,1.5551881790161133,3.1412456035614014,8.016865730285645,4.054230213165283,34,0,True,-81.27037465647268,False,,,
727,0.7062692046165466,2.7275781631469727,5.372960567474365,-1.2064781188964844,1.5454565286636353,3.125033378601074,7.856302738189697,3.707628011703491,36,0,True,-81.00080668096108,False,,,
728,0.7385839223861694,2.706519603729248,5.567784786224365,-1.3530545234680176,1.5452097654342651,3.135409355163574,8.039812088012695,3.7706491947174072,33,0,True,-81.54166979878929,False,,,
729,0.7389002442359924,2.614858627319336,5.584470748901367,-1.3234714269638062,1.556830883026123,3.1414661407470703,7.904907703399658,4.27064847946167,33,0,True,-81.22849554676165,False,,,
730,0.720551609992981,2.3887853622436523,5.344775676727295,-1.324916124343872,1.5536242723464966,3.1398026943206787,7.3654093742370605,4.069782257080078,37,0,True,-81.15353661657986,False,,,
731,0.7415198087692261,2.7117726802825928,5.533615589141846,-1.2690086364746094,1.5535670518875122,3.139453172683716,7.906229496002197,3.8165247440338135,34,0,True,-81.39198390809904,False,,,
732,0.7397623062133789,2.7098188400268555,5.569817543029785,-1.2955697774887085,1.560638666152954,3.136460065841675,7.949467182159424,3.716874361038208,33,0,True,-81.34799222928724,False,,,
733,0.7334023714065552,2.5305488109588623,5.558606147766113,-1.3544821739196777,1.5512361526489258,3.1408581733703613,8.1862211227417,4.163177490234375,33,0,True,-81.27447033797908,False,,,
734,0.7164563536643982,2.7096025943756104,5.453413486480713,-1.2850576639175415,1.5468361377716064,3.126556396484375,8.07121467590332,4.5974297523498535,35,0,True,-80.97815030227298,False,,,
735,0.75173020362854,2.4004640579223633,5.73174524307251,-1.754218339920044,1.551758050918579,3.137739896774292,7.682474613189697,4.4174981117248535,31,0,True,-81.59760554537763,False,,,
736,0.760890007019043,2.5169575214385986,5.599936485290527,-1.402043342590332,1.5641987323760986,3.1385927200317383,8.35733699798584,4.567227840423584,32,0,True,-81.45888522858208,False,,,
737,0.7305643558502197,2.7190868854522705,5.509884357452393,-1.2089834213256836,1.5466245412826538,3.1277050971984863,8.023244857788086,3.8435940742492676,34,0,True,-81.47862691425563,False,,,
738,0.748465895652771,2.368936777114868,5.520662784576416,-1.3313339948654175,1.5578889846801758,3.136629104614258,7.881649971008301,3.951220750808716,35,0,True,-81.6068194646381,False,,,
739,0.744218647480011,2.6874568462371826,5.652589797973633,-1.6547517776489258,1.5570635795593262,3.1406643390655518,8.466085433959961,4.130544662475586,33,0,True,-81.47574439458776,False,,,
740,0.7504180073738098,2.686933994293213,5.686789512634277,-1.533450722694397,1.5612421035766602,3.1323840618133545,7.648965835571289,4.436690330505371,32,0,True,-81.50279910495135,False,,,
741,0.7552995085716248,2.4386136531829834,5.542627334594727,-1.4088326692581177,1.5512765645980835,3.1406197547912598,7.831613540649414,4.101187705993652,33,0,True,-81.62932113135814,False,,,
742,0.7530373930931091,2.503070116043091,5.700070858001709,-1.4908422231674194,1.570479393005371,3.1383719444274902,7.933446884155273,4.571614742279053,32,0,True,-81.17473779016089,False,,,
743,0.7278925776481628,2.7200279235839844,5.5358076095581055,-1.1681193113327026,1.5610520839691162,3.1312530040740967,7.619509696960449,3.875018835067749,34,0,True,-81.23093310788713,False,,,
744,0.7508688569068909,2.457628011703491,5.484159469604492,-1.2909040451049805,1.5572344064712524,3.1415817737579346,8.58875846862793,3.929527997970581,34,0,True,-81.62847143977243,False,,,
745,0.7424300909042358,2.338857889175415,5.653156757354736,-1.4544093608856201,1.5685548782348633,3.134026050567627,7.896297931671143,4.442873001098633,34,0,True,-81.04088401862495,False,,,
746,0.7399389743804932,2.45595121383667,5.401422500610352,-1.3491522073745728,1.5707147121429443,3.1396753787994385,8.30795955657959,4.478781700134277,36,0,True,-80.89028204358236,False,,,
747,0.7497127056121826,2.5134429931640625,5.6471662521362305,-1.5677039623260498,1.5538830757141113,3.140089988708496,7.583864212036133,4.374276161193848,32,0,True,-81.64709551635701,False,,,
748,0.7226503491401672,2.289714813232422,5.5039963722229,-1.463348150253296,1.5471034049987793,3.13104510307312,7.500874042510986,3.685349464416504,34,0,True,-81.63937312201243,False,,,
749,0.7520954012870789,2.6806373596191406,5.686020374298096,-1.614993929862976,1.5471473932266235,3.130265235900879,7.851940155029297,4.220861911773682,30,0,True,-81.66332647193713,False,,,
750,0.7387965321540833,2.721942901611328,5.517919540405273,-1.1520971059799194,1.5691972970962524,3.1307361125946045,7.618715286254883,4.02643346786499,34,0,True,-81.31254066335441,False,,,
751,0.7475753426551819,2.678187131881714,5.5971879959106445,-1.505791425704956,1.5517348051071167,3.133347511291504,8.21456527709961,4.610599040985107,34,0,True,-81.06692534027448,False,,,
752,0.757533073425293,2.284907579421997,5.459962844848633,-1.2569276094436646,1.5610777139663696,3.1343019008636475,7.942215919494629,3.9495320320129395,34,0,True,-81.34745582229343,False,,,
753,0.757939875125885,2.7058451175689697,5.5454630851745605,-1.2480368614196777,1.566440463066101,3.1368215084075928,7.8425211906433105,4.204026699066162,34,0,True,-81.36053442281568,False,,,
754,0.746917724609375,2.7249104976654053,5.4396653175354,-1.1085847616195679,1.554587721824646,3.134657382965088,7.665440559387207,3.5655040740966797,35,0,True,-81.40504419623181,False,,,
755,0.7425360083580017,2.3564610481262207,5.561136722564697,-1.4593151807785034,1.5650578737258911,3.1334359645843506,7.506420135498047,4.2208051681518555,34,0,True,-81.35084451209826,False,,,
756,0.7589705586433411,2.3622543811798096,5.437548637390137,-1.2864283323287964,1.566794753074646,3.1370668411254883,7.6236677169799805,5.03405237197876,37,0,True,-81.1914987379734,False,,,
757,0.7547281384468079,2.6948089599609375,5.56095552444458,-1.355381727218628,1.5494080781936646,3.1368658542633057,7.900119304656982,4.45821475982666,31,0,True,-81.40442903880447,False,,,
758,0.7427799105644226,2.6868555545806885,5.66166353225708,-1.4703818559646606,1.5465657711029053,3.1289501190185547,8.232473373413086,4.5133442878723145,31,0,True,-81.47198729951121,False,,,
759,0.7548739910125732,2.412662982940674,5.716302871704102,-1.6812019348144531,1.5705229043960571,3.136261224746704,7.932539939880371,4.141341686248779,32,0,True,-81.49096170912105,False,,,
760,0.7519146800041199,2.5152366161346436,5.602120399475098,-1.5302324295043945,1.545229434967041,3.1403605937957764,7.756135940551758,4.018813133239746,32,0,True,-81.68997222470983,False,,,
761,0.7589081525802612,2.4205617904663086,5.641494274139404,-1.5655781030654907,1.5569508075714111,3.136793851852417,7.876232624053955,4.0271992683410645,33,0,True,-81.6538553392716,False,,,
762,0.7395637631416321,2.52549409866333,5.621553421020508,-1.5097421407699585,1.5590449571609497,3.1392669677734375,7.5625410079956055,3.8099303245544434,31,0,True,-81.50809093606384,False,,,
763,0.7429689168930054,2.7017788887023926,5.524728775024414,-1.358530879020691,1.558529257774353,3.133113384246826,8.110379219055176,4.3398308753967285,33,0,True,-81.21083389473804,False,,,
764,0.7194902300834656,2.53249454498291,5.55208683013916,-1.4522552490234375,1.5469008684158325,3.140272617340088,7.7004008293151855,3.8522520065307617,34,0,True,-81.24090048727285,False,,,
765,0.6726445555686951,2.4324889183044434,5.116886138916016,-1.5432007312774658,1.5628325939178467,3.137047529220581,8.17299747467041,4.506761074066162,44,0,True,-80.36200300038581,False,,,
766,0.6957793235778809,2.751113176345825,5.196804523468018,-1.3791468143463135,1.547576904296875,3.128844976425171,7.767263889312744,3.333547830581665,38,0,True,-81.11622082022723,False,,,
767,0.7657814621925354,2.411844491958618,5.640956878662109,-1.4755420684814453,1.5605560541152954,3.141165256500244,7.844343185424805,5.046804904937744,33,0,True,-81.19652529901595,False,,,
768,0.726718544960022,2.6966240406036377,5.603209972381592,-1.2704582214355469,1.5680079460144043,3.1240124702453613,7.933135509490967,4.173435211181641,33,0,True,-80.79739532831246,False,,,
769,0.7217023372650146,2.6237213611602783,5.452353477478027,-1.3952537775039673,1.5460402965545654,3.1414592266082764,7.7096333503723145,3.877115488052368,35,0,True,-81.0156076659595,False,,,
770,0.7449548840522766,2.519232988357544,5.446263790130615,-1.5076223611831665,1.5468554496765137,3.1391849517822266,8.000527381896973,4.236597061157227,33,0,True,-81.1065930111335,False,,,
771,0.6923077702522278,2.251894235610962,5.112077713012695,-1.3593708276748657,1.550519347190857,3.140176296234131,7.833582878112793,4.226175308227539,40,0,True,-80.1042448069019,False,,,
772,0.72993004322052,2.706681251525879,5.445959091186523,-1.3239272832870483,1.5506154298782349,3.1322202682495117,8.059103965759277,3.969526529312134,31,0,True,-80.9772817016533,False,,,
773,0.7445976138114929,2.3361167907714844,5.589073657989502,-1.6248950958251953,1.5537456274032593,3.1371817588806152,7.6989617347717285,4.34487247467041,34,0,True,-81.33306363214281,False,,,
774,0.7527819871902466,2.676466464996338,5.706142902374268,-1.5381178855895996,1.5589251518249512,3.128843069076538,7.993262767791748,4.3853278160095215,30,0,True,-81.32922439779523,False,,,
775,0.7421271204948425,2.7006537914276123,5.596437931060791,-1.411487340927124,1.5486124753952026,3.1407248973846436,8.166932106018066,4.234979152679443,32,0,True,-81.44967379210502,False,,,
776,0.7249446511268616,2.7329225540161133,5.349509239196777,-1.3156977891921997,1.5428547859191895,3.141221046447754,7.908895969390869,3.2647950649261475,35,0,True,-81.43427086220815,False,,,
777,0.7728314399719238,2.4290683269500732,5.524163246154785,-1.3897825479507446,1.5557328462600708,3.140207529067993,8.035394668579102,4.731656551361084,33,0,True,-81.53882876761452,False,,,
778,0.7597464323043823,2.359494924545288,5.473306179046631,-1.3342955112457275,1.5670348405838013,3.1375913619995117,7.567970275878906,4.557644844055176,35,0,True,-81.13372067463297,False,,,
779,0.7396289110183716,2.7129480838775635,5.447171211242676,-1.2367358207702637,1.5512561798095703,3.1374809741973877,7.858534812927246,4.0461745262146,32,0,True,-81.14287355116528,False,,,
780,0.7246465682983398,2.5628821849823,5.252347946166992,-1.201824426651001,1.5461359024047852,3.1381289958953857,7.794364929199219,4.161077976226807,37,0,True,-80.91971581800084,False,,,
